medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
53528D75D25F5F8F51F83197EF5E741A,812D20BA618B25E003E037AB1F06A9B3,VTS,1,,2013-12-05 23:37:00,2013-12-05 23:44:00,1,420,2.89,-73.990822,40.765945,-73.963585,40.799561
94319FFA68D997EE9B85865E3D7E0FD9,9DC5DE2B65BACFC693573A6C65271E9D,VTS,1,,2013-12-03 14:10:00,2013-12-03 14:21:00,3,660,1.08,-73.977051,40.75032,-73.990723,40.748829
DD2ADB3DABFA92EE41314FD28C8B1A68,07E42629EDA15272D5304B00C72FECBF,VTS,1,,2013-12-03 14:11:00,2013-12-03 14:19:00,1,480,.15,-73.991722,40.691116,-73.98111,40.676659
9E8E5C4860C1F18A9A9A78D3A821A735,7411E77B930035536479B491D3031C67,VTS,1,,2013-12-03 14:01:00,2013-12-03 14:20:00,1,1140,1.70,-73.994476,40.750767,-73.975639,40.765568
8244910BD1F08A8379796AA7DEC00EB4,122420E872A9B5D3D41F0DF237074797,VTS,1,,2013-12-03 13:59:00,2013-12-03 14:23:00,1,1440,1.55,-73.966362,40.767822,-73.984818,40.758488
A0BBA11DF2E009BB4D2E897E65C4884A,761C003C6FE57DD1E5757CC9AEF91B85,VTS,1,,2013-12-03 14:15:00,2013-12-03 14:23:00,5,480,1.09,-73.981941,40.778481,-73.980827,40.764698
4E9A475A4114E192E07BE354E36C1B60,0930B7409E1C3CB630EA93E9D5DC3D5B,VTS,1,,2013-12-05 23:30:00,2013-12-05 23:41:00,2,660,2.27,-73.983864,40.760387,-73.991226,40.735275
0293108C734F9B1C3CA58A43BA6535AB,AD5C91F957DDF0627481C8DC4286DAF7,VTS,1,,2013-12-05 23:30:00,2013-12-05 23:43:00,1,780,2.45,-73.988525,40.720196,-73.994003,40.745419
37F266EE539A9ABB74A097F3D39E7C49,0488DF81B68577E169793A231ABA92E5,VTS,1,,2013-12-05 23:24:00,2013-12-05 23:39:00,2,900,10.56,-73.996429,40.76033,-73.909386,40.888512
600C1ED0171F4BD8B5F369A0AF71CE68,1FD373E71D33AEE988742EC4B89BFF4B,VTS,1,,2013-12-05 23:35:00,2013-12-05 23:41:00,1,360,1.63,-74.004601,40.733253,-74.002228,40.750538
D833C49C9A5D1F0C03CB322ADBC9486F,B791AB0EFDA26C0504F5B1729A7467FD,VTS,5,,2013-12-05 23:42:00,2013-12-05 23:42:00,1,0,.00,-74.206589,40.885101,0,0
9751759C0FA78D17845BEBCC2AB72D81,4C6A98FC2EE50A1043BD0FCF8635A9A0,VTS,1,,2013-12-05 23:29:00,2013-12-05 23:40:00,3,660,1.09,-73.963081,40.758533,-73.980904,40.766392
304A0D629E3E16A76251A2D3330E2E17,0DA80E6E0666192C0AD98C259A2B1E5C,VTS,1,,2013-12-05 23:11:00,2013-12-05 23:43:00,1,1920,7.39,-73.990219,40.761688,-73.964569,40.676781
ECE6DB0B5B83FC510325C437054E9EA8,0234324D3A4F0680FCCE4BC01518E6D9,VTS,1,,2013-12-05 23:30:00,2013-12-05 23:51:00,1,1260,3.61,-73.986435,40.760616,-73.98719,40.722298
0E5C91D3EEB96AB7E08EA3955EAC1CCC,098B15894DA50EA0D93C1BD9F46E2261,VTS,1,,2013-12-05 23:31:00,2013-12-05 23:50:00,1,1140,5.15,-73.99453,40.680756,-73.918747,40.704144
1D8D3D3EE2B4AC3C6A244C5249801D93,3A7FA2D76A24EF27076FD95A7907DE74,VTS,1,,2013-12-03 14:29:00,2013-12-03 14:35:00,1,360,1.54,-74.00663,40.732216,-74.005699,40.748291
9E4F30BBD586DBDB9F6F62188C36A90A,396783E58C477715B56E6DAF049FF25F,VTS,1,,2013-12-03 14:14:00,2013-12-03 14:32:00,1,1080,1.29,-73.974602,40.793423,-73.979729,40.767082
6B5219D6D71C99D9F17746F1C8C67861,BDAA2018C05C7F521D3DDE3997CB736C,VTS,1,,2013-12-03 14:28:00,2013-12-03 14:35:00,2,420,1.00,-73.969757,40.763752,-73.959778,40.775146
9666F80B89233169D19E01CF53EE3411,990B03F681DE614DEF14C40EA5E9E48F,VTS,1,,2013-12-03 14:04:00,2013-12-03 14:33:00,3,1740,2.86,-73.957954,40.76918,-73.986862,40.739765
35A0B1C8D1F0BBD0C8D6B6CF0340FC07,607CABA9DD67DB7E7A15FD869912A03D,VTS,1,,2013-12-05 23:37:00,2013-12-05 23:54:00,1,1020,6.08,-73.968674,40.799438,-73.922806,40.767635
32D147A33079277E5939B54FCB776D5F,FDD20DFE68630039AADCECAAE3842DD2,VTS,1,,2013-12-03 14:16:00,2013-12-03 14:36:00,1,1200,1.68,-73.980148,40.765331,-73.984482,40.746586
FEBFBC9EAE0AC7495398AECE81A28029,3EB9051AC12F9E1DA2B286FE0E21B73A,VTS,1,,2013-12-03 14:23:00,2013-12-03 14:33:00,1,600,1.18,-73.992401,40.753769,-73.987907,40.743481
EE8D55EE93F313FBE0BD7B10BFFD66EE,5AB9B80A828D62B161959F6E4016A3DD,VTS,1,,2013-12-03 14:20:00,2013-12-03 14:35:00,1,900,3.14,-73.976891,40.750751,-74.006157,40.723846
55A0A2A97F06FEF808382CD385597F84,F9A37A9230BF9170C01D34A5553D872C,VTS,1,,2013-12-03 14:18:00,2013-12-03 14:36:00,5,1080,2.37,-73.961105,40.756592,-73.957489,40.782913
455375859B7C841ECB99E7401B39EBA5,083BEDA3D10CF2060946448CD7CC1A78,VTS,1,,2013-12-05 23:26:00,2013-12-05 23:51:00,5,1500,4.84,-73.985474,40.763046,-73.943184,40.769066
98EDCE7D6FB0741BD562EEF9E7BF2E60,E5CF3202C76D96D39721CA0CADA6862A,VTS,1,,2013-12-05 23:49:00,2013-12-05 23:54:00,2,300,.93,-73.983116,40.741901,-73.988914,40.731071
3B0D32434F9E18BC4040C1E6C79F4240,355D82D140F9BC4AEA92DAA8673043B5,VTS,1,,2013-12-05 23:49:00,2013-12-05 23:54:00,1,300,2.33,-73.973412,40.754498,-73.950737,40.783165
4029B98D6CCE7239AF2DED0DFCA0A40E,F3B42579EA56B442951AE5BCF1DA2DA5,VTS,1,,2013-12-05 23:50:00,2013-12-05 23:53:00,1,180,.79,-73.986198,40.746738,-73.985428,40.754978
E0F52DDC99F85A695AB60732D48EF4CE,F4F88538862BB98ABA1824D43A35284C,VTS,1,,2013-12-05 23:49:00,2013-12-05 23:55:00,1,360,.89,-73.987572,40.729095,-73.979347,40.72298
3257BB723EEA01F8268236E81D27D7B8,311AB9BAA73DB2EB2FA706675D756941,VTS,1,,2013-12-05 23:42:00,2013-12-05 23:53:00,1,660,2.46,-73.977982,40.779743,-73.998039,40.756584
69E4A5937D0D7010BDB7DB3F1F3AD781,E0DBD19D34B0D96084CEF0EE6EE95FB4,VTS,1,,2013-12-05 23:45:00,2013-12-05 23:52:00,1,420,2.69,-73.987755,40.728718,-73.953674,40.782246
6A28BA15FDA8A72CEFA2CC1EE50DE01E,D8A5B759219163DC6A0F774A55189C39,VTS,1,,2013-12-05 23:49:00,2013-12-05 23:52:00,1,180,.72,-74.003891,40.748184,-73.994774,40.750244
551A6129F0AA6FB08CD86DB622EC0583,F5977A029038839EBDEAE7F0BDB41A07,VTS,1,,2013-12-03 14:25:00,2013-12-03 14:36:00,6,660,4.62,-74.00444,40.706902,-73.974152,40.75058
21F7D9C33000FF1E80A9581AF6BC1A4F,7A8A1CEB1226DB04DEB1E84C15CC967D,VTS,1,,2013-12-05 23:44:00,2013-12-05 23:51:00,1,420,1.73,-73.988014,40.754704,-73.994217,40.735203
2492B535DF3A4A9CD3F682B3E0D3948B,7B7F23495CDDB96C865E058246982FB5,VTS,1,,2013-12-05 23:37:00,2013-12-05 23:53:00,4,960,2.28,-73.975296,40.761665,-73.988449,40.722847
F7438C53E29D81904F99C98C0A360F4D,EF918878570EB6A5420C3CFC6892C59C,VTS,1,,2013-12-03 14:15:00,2013-12-03 14:33:00,1,1080,1.91,-73.982201,40.756706,-73.960335,40.769642
3CD9FAA96720519BBB9D99E852FCA41D,C6D30B87B01DD2B91CDF74F94541BA84,VTS,1,,2013-12-05 23:48:00,2013-12-05 23:54:00,2,360,1.88,-73.990211,40.728951,-73.97699,40.751995
88346F4A767F4A8BFF2655CEAFC3A128,9E942A082139B0D2EDB9C7ED66E8EBD1,VTS,1,,2013-12-05 23:32:00,2013-12-05 23:48:00,5,960,5.57,-73.987106,40.720638,-73.976479,40.683594
9C93E30D2CFC79A3053CB907BB93537F,47837B36B9F853E514960093751987B5,VTS,1,,2013-12-03 14:23:00,2013-12-03 14:26:00,1,180,.45,-73.992393,40.715122,-73.990143,40.720673
2448B617F670608F520543E8137F0A53,CEEC233A257583FE54BF7AC949526247,VTS,1,,2013-12-03 14:21:00,2013-12-03 14:25:00,1,240,.53,-73.974319,40.742233,-73.981819,40.746643
6BF5A195328EDEACD63117F2A205BEAB,E92912B91D2F47A2F25D199835B06998,VTS,1,,2013-12-03 13:58:00,2013-12-03 14:26:00,2,1680,8.66,-73.981407,40.733009,-73.980949,40.660667
573D0DD19B8C20613A4CCA6B13505C76,0780DC2E8A6BA4B0346D9B5CAA4459EE,VTS,1,,2013-12-03 14:19:00,2013-12-03 14:22:00,2,180,.48,-73.983856,40.743511,-73.98835,40.737759
9BA768CD781D51321780243ADDFFC969,D0DC8AB7CA24D69AF828A632E1C44478,VTS,1,,2013-12-03 14:06:00,2013-12-03 14:21:00,1,900,2.27,-73.958733,40.761574,-73.981888,40.738377
47238E833B0AF84A9BBFB7956502A182,F84D898591C397E347C52953DA88BA61,VTS,1,,2013-12-03 14:09:00,2013-12-03 14:22:00,5,780,.93,-73.985893,40.753731,-73.989143,40.758904
996F7B252CC9F41102FA97E72545D086,EB1C0C0D81EA20731CDBB49CFF0CBC3B,VTS,1,,2013-12-05 23:35:00,2013-12-05 23:42:00,2,420,1.69,-73.966454,40.764317,-73.981873,40.74329
54FC65D98322B412FEEC1B57E1E8E6F2,2EEE91F412D0EADD3A96439875F14BFF,VTS,1,,2013-12-05 23:34:00,2013-12-05 23:41:00,2,420,1.69,-73.986969,40.776016,-73.991379,40.757832
B24E0ED0E7A0A13D86CC7B35A68EC5FC,12B364E43E3551346F4FD6303A84056D,VTS,1,,2013-12-03 14:04:00,2013-12-03 14:20:00,1,960,1.53,-73.987076,40.759338,-73.993942,40.745213
DB87F4AB25C4AE1F01553868A4A9A7F2,D3351C6964BD3E25F503D73B519DFF58,VTS,1,,2013-12-03 14:12:00,2013-12-03 14:20:00,2,480,1.42,-73.971458,40.764359,-73.961304,40.777664
8AD91402938128BE88812A92F89A76C0,632F6951F36191B8B3A0DB9311F1693A,VTS,1,,2013-12-05 23:35:00,2013-12-05 23:43:00,1,480,1.00,-73.984711,40.760666,-73.970482,40.75613
D2858453F1C78DB3760C183585FECB7F,3F8DF950E92899876527C7EDA3AE25C5,VTS,1,,2013-12-05 23:18:00,2013-12-05 23:43:00,3,1500,4.99,-73.97242,40.756363,-73.964172,40.710403
4485ABF8EA4F3E1474CEB64D21017F08,01CAA844AF60BF37B6F261D1DF3A9E76,VTS,1,,2013-12-03 14:18:00,2013-12-03 14:36:00,1,1080,3.14,-73.980339,40.765198,-74.003998,40.725441
E4DC5578A17D1471F697A1962468D1F8,8FDA608CEEDCB83AE785DC88B0FCCBDD,VTS,1,,2013-12-03 14:17:00,2013-12-03 14:34:00,1,1020,1.81,-73.99868,40.760872,-73.98645,40.744522
CD98CA13911488D180A72A1039A44B85,375FAC294381E9A69461E9E8E2BD0C02,VTS,1,,2013-12-03 14:31:00,2013-12-03 14:34:00,1,180,.43,-73.949036,40.77668,-73.950104,40.771748
818B2426C5493017D5CFE68EFD34617E,54766537485061F4F99C284996046A35,VTS,1,,2013-12-03 14:26:00,2013-12-03 14:34:00,1,480,1.40,-73.988983,40.768532,-73.979897,40.785866
7D14F46DD2841AFC1D9DB2A5FE8AF75E,D3DA1A2120C3DAEB515CF80789A9AF24,VTS,1,,2013-12-03 14:33:00,2013-12-03 14:38:00,1,300,.68,-74.01503,40.710232,-74.013313,40.702267
787E5ACB6D5685160239D4D45DB509C5,387063B3714C4C0CF9F78DE3249D0755,VTS,1,,2013-12-05 23:45:00,2013-12-05 23:54:00,1,540,1.25,-73.993729,40.735291,-73.989899,40.723354
71D15EB5795CF8EAE9DB07EB04AECBED,003FF52A9651094CC28AE83F3BCE3E5E,VTS,1,,2013-12-05 23:47:00,2013-12-05 23:54:00,1,420,1.62,-74.007629,40.741062,-73.99807,40.756126
6EA1AB991E5FF9DFFF28AC72EBA6DFFB,AFD2BCC5210546DBF500BEB74015C585,VTS,1,,2013-12-05 23:46:00,2013-12-05 23:51:00,1,300,1.10,-73.981125,40.744476,-73.993591,40.736412
81003574B0572BD3757DE559128D2072,DC5C0B35A6FB9ED2C801890807D78CE9,VTS,1,,2013-12-05 23:45:00,2013-12-05 23:49:00,5,240,.36,0,0,0,0
7A8F9912C47E95F8A55886BB224FA573,1C8761FBD8D8107AD0A6CF6234C86463,VTS,1,,2013-12-05 23:25:00,2013-12-05 23:52:00,2,1620,12.30,-73.977005,40.750446,-74.022476,40.627499
62E545EBE4EA089C99BC640A37D15870,3D4E3AEC9733FCB8B51C14FF46E9528D,VTS,1,,2013-12-05 23:49:00,2013-12-05 23:52:00,3,180,.52,-73.958298,40.713421,-73.965393,40.713688
20A2C90E286A034D379716C49E924D57,B5085A5120BF76F8CFA038AD0FF809AB,VTS,1,,2013-12-05 23:48:00,2013-12-06 00:00:00,1,720,2.75,-73.957787,40.761398,-73.967346,40.78783
161C310DD0DA18B7508FC909E343E328,DE5F3E74BA37DA555BDA8383EC412BE7,VTS,1,,2013-12-03 14:11:00,2013-12-03 14:36:00,2,1500,2.20,-73.999207,40.763725,-73.973579,40.763805
05656E0120B5B5A98016D9015A84A2C6,1B6C4529639438DB87BACDF613842FA8,VTS,1,,2013-12-03 14:03:00,2013-12-03 14:35:00,2,1920,9.77,-73.989357,40.752647,-73.870499,40.773666
558929A184B074119949FC6BD51BE4FD,34D20801048B804028477F93B18FFAE5,VTS,1,,2013-12-03 14:27:00,2013-12-03 14:36:00,1,540,1.45,-73.972321,40.794128,-73.958931,40.809273
F8ED83CF8A1EF8343D10A6F586EF8BA9,D120A03FF654D3D2C3B55C789BA3346C,VTS,1,,2013-12-03 14:15:00,2013-12-03 14:22:00,2,420,.62,-73.975166,40.756474,-73.979111,40.755577
DF25E6B358B5CA11E57AEB3738BE3043,1777328471A4CA1E5255E60F37FC7CEE,VTS,1,,2013-12-05 23:30:00,2013-12-05 23:41:00,2,660,2.28,-73.965515,40.768841,-73.986038,40.743782
36D5EC2EB8D3E71EAEA6CD4378C7BEF4,AAA1B3C50FF06183B450551F19812F4B,VTS,1,,2013-12-05 23:24:00,2013-12-05 23:44:00,5,1200,3.95,-74.000534,40.720749,-73.952614,40.741161
A8611EB948B0A72CA0E9E4B4A39FFE30,BA4438A7C8DA6BED3EA70C45F8A31AB8,VTS,1,,2013-12-05 23:17:00,2013-12-05 23:40:00,1,1380,8.27,-73.987953,40.719971,-73.952293,40.803463
EEC6BFC172E26769AC9CC7FA93F65BA0,83366CB3127F6DC363C2F543751CD2CB,VTS,1,,2013-12-03 14:01:00,2013-12-03 14:21:00,1,1200,1.37,-73.984535,40.768227,-73.974953,40.755348
474C0EE2B16884B48A8FEDF1C2B2C4F7,E2462095C9E289B2FC2DF6FFE304A86E,VTS,1,,2013-12-03 13:54:00,2013-12-03 14:20:00,5,1560,10.43,-73.862915,40.768784,-73.977844,40.783047
A1627FA9AB94378554BE5A5F5365C7F4,CEDD6DD168133AF3DB443552950477D4,VTS,1,,2013-12-03 14:10:00,2013-12-03 14:21:00,1,660,1.65,-73.993317,40.727787,-73.998726,40.742981
0DED9949E49B2837FA4C616BC36EEBFE,70EBE0D1445FC0D5C09758EA02948226,VTS,1,,2013-12-05 23:32:00,2013-12-05 23:37:00,1,300,1.26,0,0,0,0
C429217E6524500EA02293D7F8A3F0B5,8C24502B7CFB75A5C6689550C04A8E05,VTS,1,,2013-12-05 23:27:00,2013-12-05 23:36:00,2,540,2.99,-73.981522,40.752987,-73.952225,40.784733
1D5461C0B8E5E4D20BCCF29B76781116,2E0B94DEDE25224C741B9885B0874270,VTS,1,,2013-12-05 23:35:00,2013-12-05 23:42:00,1,420,1.88,-73.959564,40.711403,-73.986504,40.721657
C6F764385EAF6CA7A5A24D2CC64C75EF,97F14AC4952711CFD19016CBFAAB2EDD,VTS,1,,2013-12-03 14:17:00,2013-12-03 14:21:00,1,240,.67,-73.984962,40.768494,-73.982513,40.76086
D4B46DA9EB329F33914399E8A1C9CDDB,158790E2BDEB52A969BD925CF116CE3E,VTS,1,,2013-12-05 23:40:00,2013-12-05 23:43:00,6,180,.60,-73.978493,40.783146,-73.9711,40.786201
D7BE8487A5ED42E6A829A642B320EE4B,437F8DAC25396805E38BAA7D63F3F2F8,VTS,1,,2013-12-05 23:38:00,2013-12-05 23:44:00,5,360,.93,-73.969376,40.757511,-73.982208,40.758801
6B688116DA86E7343C29829A1E58DFE0,067A467F7D255BD1E49031BF5ADB5DDC,VTS,1,,2013-12-05 23:19:00,2013-12-05 23:40:00,2,1260,5.60,-74.013939,40.702473,-73.927765,40.699604
26AAB74BA5054424019D80937927D17C,ED414A2E75E21B0787CFB68123D1DFEE,VTS,1,,2013-12-05 23:29:00,2013-12-05 23:43:00,1,840,2.86,-73.98494,40.741993,-74.009216,40.715557
4858910DB13105540F707E0E5BF69A74,B1778CC6F3F09AC84C3C9AA78F3187B0,VTS,1,,2013-12-05 23:30:00,2013-12-05 23:43:00,1,780,3.76,-74.005936,40.735527,-73.962128,40.757771
C25D58B21C22B9B313D9D61C81AFB9D0,79CF8A890F6408433FDBA8DBB0739AB0,VTS,1,,2013-12-05 23:33:00,2013-12-05 23:44:00,5,660,2.98,-73.969566,40.763641,-73.986694,40.728104
E2D92DC49D2E3A841FFCE27ADA3921F0,51C1BE97280A80EBFA8DAD34E1956CF6,VTS,1,,2013-12-03 14:27:00,2013-12-03 14:35:00,6,480,2.19,-73.993378,40.724503,-74.006081,40.744984
970F4CBA0D320A3FFA0FF8A2A58F7DA8,2D6A6AC85ED1C1EF0FA622A275FACEEB,VTS,1,,2013-12-05 23:50:00,2013-12-05 23:55:00,1,300,.61,0,0,0,0
71DB267AC8E4F8A24816F9EA8CE65E3B,487BF425DE330A7BB1426EBA9DFFCBE9,VTS,1,,2013-12-05 23:34:00,2013-12-05 23:48:00,2,840,8.82,-73.985809,40.763687,-73.925446,40.867153
90EDF3872120F174C99E2853521F077D,44EF6F70A64E7691707CF4EE43CFF61B,VTS,1,,2013-12-05 23:31:00,2013-12-05 23:51:00,2,1200,5.31,-73.956993,40.770348,-73.916977,40.780277
4E9A475A4114E192E07BE354E36C1B60,0930B7409E1C3CB630EA93E9D5DC3D5B,VTS,1,,2013-12-05 23:42:00,2013-12-05 23:53:00,2,660,3.48,-73.99012,40.734615,-73.957382,40.773296
70C08457FAE672B525C2FFE0961345B8,13E075A15E4E5E4001D67BE76AE4CA7C,VTS,1,,2013-12-05 23:42:00,2013-12-05 23:52:00,2,600,3.53,-73.991455,40.766228,-73.958885,40.80912
25C8A610A492CB515974C2EA5D47ABD8,058C765A7F69F442B1D2DE174EBF37F9,VTS,1,,2013-12-03 14:22:00,2013-12-03 14:36:00,5,840,4.77,-73.985794,40.752235,-74.00148,40.70977
65C3F6E886B55C45FECF8A913C6B49FD,1BD8C02FD6964E9DDD7A5E5116AA7815,VTS,1,,2013-12-03 14:05:00,2013-12-03 14:20:00,1,900,2.53,-73.965591,40.790573,-73.970802,40.762074
5631EFEA4548A672083892B707CA6AB2,BD6118776C470EA58246C91B2BE3D19F,VTS,1,,2013-12-03 13:55:00,2013-12-03 14:22:00,1,1620,3.16,-73.986603,40.745693,-73.952522,40.768536
2E7CBA5D84FBCDFD21890276BB5260D7,3A92ADDD077B62E3BB261C00F5F1D60D,VTS,1,,2013-12-03 14:04:00,2013-12-03 14:20:00,5,960,1.49,-73.955421,40.782906,-73.956436,40.766335
54323A8C12BA639E9C5CA3470D4CB43C,96D6FD5033A4E3AFE7D1E3F9CBD534F5,VTS,1,,2013-12-03 14:10:00,2013-12-03 14:21:00,1,660,2.47,-73.991325,40.749695,-74.005089,40.719093
6FFFED8DFC7AA59BCF149F4A84799AC0,6ECB0941AAB220FB97D920D6082840BA,VTS,1,,2013-12-03 14:11:00,2013-12-03 14:22:00,1,660,1.83,-73.979698,40.771049,-73.964462,40.791698
84BD5E53DE508C163593ACC2DC20BD48,63B40DC34DF10F1652DBB6B901C88881,VTS,1,,2013-12-03 14:11:00,2013-12-03 14:22:00,2,660,.85,-73.986961,40.751228,-73.979424,40.761684
01963F510A38DFB04FDCBB0574BF677A,A8D425B9B335BA586CE94C1E7A92598B,VTS,1,,2013-12-05 23:23:00,2013-12-05 23:40:00,2,1020,5.48,-73.991699,40.764797,-73.937675,40.82341
BC7BB39BFE3031C1C9460C7A087F1E11,2AABD746DAC5F30BB76395CCE4251FC9,VTS,1,,2013-12-03 14:09:00,2013-12-03 14:13:00,1,240,1.44,-73.974365,40.793533,-73.963722,40.808006
4B77459E9C4762EB778D9348D2D5BEAA,CFF79EB7D13568950B06C4DBC3329A8E,VTS,1,,2013-12-03 14:37:00,2013-12-03 14:43:00,5,360,2.45,-73.790047,40.643372,-73.782318,40.644238
FF491A16EA2D414B738464A49A5CD700,8262CC48CDE6BFD1C18A3F870DCE7474,VTS,1,,2013-12-05 23:31:00,2013-12-05 23:42:00,1,660,4.83,-73.984795,40.736626,-73.942535,40.786186
E97527DF6FEC8B1FD4A8C08D2264FD82,3E257CAF2E6114025EC35D9B69187B70,VTS,1,,2013-12-03 14:15:00,2013-12-03 14:22:00,1,420,1.00,-73.980873,40.747898,-73.970673,40.754452
859AE938411EECEEACC695D878385F39,280D790AEF304895FD6BF49AAB738271,VTS,1,,2013-12-03 14:16:00,2013-12-03 14:20:00,4,240,.38,0,0,0,0
BE69B595FD79BD0626AF8526F284DCA8,21418F2821C7002FF69A6DDFA6117ACA,VTS,1,,2013-12-03 14:15:00,2013-12-03 14:20:00,5,300,1.06,-73.99218,40.748947,-74.005524,40.745102
087397FDD3EE8824241BD759236A87FB,55F3A9BEAD817938FC5B609694842215,VTS,1,,2013-12-03 13:55:00,2013-12-03 14:23:00,6,1680,2.44,-73.982063,40.770458,-73.989182,40.741493
99274EDFA48DDA7B024A6B8BCA19EAE0,E5FDF48F7B4B766D1EEEBADAC5A269FD,VTS,1,,2013-12-03 13:46:00,2013-12-03 14:24:00,5,2280,10.48,-73.87352,40.773846,-73.980988,40.763096
97A9109887FC8A8DC9E03C616911F808,C56645D5D9FC4B43E820D00724076E00,VTS,1,,2013-12-03 14:11:00,2013-12-03 14:24:00,2,780,.86,-73.968819,40.764446,-73.97583,40.755367
27E24B7EB4708B434089FB1EF58010BD,5E06E7BCF72787829DDFDC5B8ACA69AB,VTS,1,,2013-12-05 23:28:00,2013-12-05 23:42:00,1,840,3.76,-73.990822,40.756504,-73.993301,40.737133
2E7B808904ABC38E89F02BD643A4709D,478EA0481970919B618F93C07D7FFC65,VTS,1,,2013-12-03 13:57:00,2013-12-03 14:18:00,6,1260,1.84,-73.968216,40.755646,-73.991013,40.7505
D3AB14B3E148119A5473DBC46F1B18A8,E9B0487B4699351CC4E5105325262F68,VTS,1,,2013-12-05 23:30:00,2013-12-05 23:40:00,1,600,3.18,-73.969299,40.757072,-73.925735,40.745663
B1AB9412F2A2079FF18120DE14984705,50849DE43F3795BB300352072FF397C3,VTS,1,,2013-12-03 14:25:00,2013-12-03 14:36:00,1,660,1.45,-73.965797,40.763092,-73.948898,40.771606
43057FB083859B36F315957709DC6107,36EC77C1E86513D57718BB2762250CBF,VTS,1,,2013-12-03 14:25:00,2013-12-03 14:33:00,2,480,.76,0,0,0,0
90F92077F6424AF52C73A986627D37F2,0BF651C1715C7886AE57BD9F788BE2AC,VTS,1,,2013-12-03 13:58:00,2013-12-03 14:33:00,1,2100,3.92,-73.974449,40.747639,-73.983109,40.7757
58E8476BA62789D02A780ACB7699223B,D5E8A55C22A9094275A00FFC28B933F4,VTS,1,,2013-12-03 14:33:00,2013-12-03 14:38:00,1,300,.86,-73.95079,40.771378,-73.958611,40.761456
15127AC6906DA5FD3831803DBEDFEE1B,6B8EF76E5EE0BCB56CB9C293448E8C5E,VTS,1,,2013-12-03 14:23:00,2013-12-03 14:34:00,5,660,1.16,-73.965332,40.769272,-73.980461,40.765892
DCD53B734DC01B1FBA28223094424383,9D50A12A43D5078A037C15026BF8B6F8,VTS,1,,2013-12-05 23:16:00,2013-12-05 23:52:00,5,2160,14.67,-73.872993,40.774193,-74.009628,40.711632
7D106B75434E27B7D1A9A09C3B901E37,7C24123EACD98A813713C64A09300675,VTS,1,,2013-12-05 21:57:00,2013-12-05 22:20:00,1,1380,12.93,-73.98143,40.741035,-73.806084,40.779694
AC354C8F61774C6F08536819DC5A40A0,396E000650D6B780F69504A0717F42C8,VTS,1,,2013-12-05 22:16:00,2013-12-05 22:27:00,1,660,1.55,-74.003304,40.733192,-73.982788,40.723377
922345F8C73251EA32BF7637CEC0348C,EADAF23E4E08DA0C417C35CDB337FF46,VTS,1,,2013-12-05 22:09:00,2013-12-05 22:22:00,1,780,1.76,-74.000862,40.741577,-73.989761,40.727131
103D58A67E28193169018502B93495FC,BA97FDFEFCC9FDE567208D10800923A7,VTS,1,,2013-12-05 22:11:00,2013-12-05 22:22:00,1,660,2.35,-73.944275,40.714573,-73.919792,40.704891
17D26068695C08D9C29D144B437B59A4,FE7F0C4D81F838AC6D8DEA1C4BCFF076,VTS,1,,2013-12-05 22:11:00,2013-12-05 22:26:00,2,900,4.20,-73.972229,40.781467,-73.953224,40.825657
787426EE8F0F70ABA9A727F99D23FE25,E8748DE9E69A86B9C3C4FAE869E64E35,VTS,1,,2013-12-03 12:16:00,2013-12-03 12:50:00,1,2040,10.00,-73.885818,40.773121,-73.973541,40.757584
7AA566C0C8A88406A8F85A7460125CC7,498B394B7F45908BD2648D6B94E27DBE,VTS,1,,2013-12-03 12:36:00,2013-12-03 12:49:00,1,780,2.68,-73.988731,40.71883,-73.991081,40.693897
7A01AD8BF11C9B969BBF4CFB5288AE40,612F60FCD2E3152FD1B49E39A6E1D03A,VTS,1,,2013-12-03 12:41:00,2013-12-03 12:51:00,1,600,1.50,-73.957298,40.783192,-73.970062,40.789406
02B7DE7C2E111399FA7F96560B163A70,FF05B446C3700B38EE90190B1F89FA45,VTS,1,,2013-12-05 22:16:00,2013-12-05 22:28:00,1,720,3.02,-74.00174,40.735783,-73.990158,40.767014
C404170B081F6E29F930EEDCF769A0B2,AB653607F6C75B93FF50099D05ADAFF3,VTS,1,,2013-12-03 12:24:00,2013-12-03 12:50:00,1,1560,10.46,-73.924438,40.744041,-73.921005,40.847565
4820FE0121A7B6050A63CF8C2ECD2137,A1B974E9D865FFC99C5C166E9D650197,VTS,1,,2013-12-03 12:40:00,2013-12-03 12:54:00,2,840,.89,-73.983955,40.744534,-73.985916,40.75296
922EFFD83A639FEB38CC41E0BB716DB5,09E96377340EA2F9C40B8F8FCF28AEB7,VTS,1,,2013-12-03 12:48:00,2013-12-03 12:52:00,6,240,.66,-73.972305,40.759743,-73.965942,40.768188
03BEA0DB03A589C5C77BD4152A2F4396,6CF9DF98659DB410BE05B14068268AC5,VTS,1,,2013-12-03 12:30:00,2013-12-03 12:52:00,1,1320,1.56,-73.991409,40.750069,-73.977821,40.75967
